Date,Open,High,Low,Close,Adj Close,Volume
2006-04-28,1705.520020,1717.489990,1699.510010,1700.709961,1700.709961,2501760000
2006-05-01,1706.800049,1709.439941,1680.520020,1686.609985,1686.609985,2076120000
2006-05-02,1692.949951,1697.180054,1686.650024,1689.930054,1689.930054,2070740000
2006-05-03,1692.619995,1693.520020,1679.260010,1686.300049,1686.300049,2127260000
2006-05-04,1688.410034,1707.359985,1688.410034,1701.030029,1701.030029,2054110000
2006-05-05,1711.640015,1716.189941,1706.329956,1713.839966,1713.839966,1989260000
2006-05-08,1713.739990,1721.130005,1712.180054,1715.229980,1715.229980,1726260000
2006-05-09,1711.930054,1715.729980,1708.030029,1711.170044,1711.170044,1845230000
2006-05-10,1706.189941,1707.380005,1690.900024,1694.819946,1694.819946,2014270000
2006-05-11,1693.709961,1694.469971,1653.790039,1657.479980,1657.479980,2446770000
2006-05-12,1649.829956,1652.260010,1634.650024,1635.810059,1635.810059,2289510000
2006-05-15,1629.250000,1640.099976,1619.260010,1634.780029,1634.780029,2006700000
2006-05-16,1635.619995,1637.699951,1617.969971,1623.689941,1623.689941,1996620000
2006-05-17,1611.209961,1618.849976,1595.619995,1598.910034,1598.910034,2337800000
2006-05-18,1607.979980,1612.530029,1587.040039,1587.109985,1587.109985,2022640000
2006-05-19,1589.819946,1604.479980,1575.810059,1600.859985,1600.859985,2514380000
2006-05-22,1587.979980,1595.060059,1571.060059,1584.569946,1584.569946,2269960000
2006-05-23,1597.500000,1601.750000,1569.010010,1569.010010,1569.010010,2131750000
2006-05-24,1567.770020,1586.619995,1554.760010,1580.180054,1580.180054,2597020000
2006-05-25,1589.989990,1600.219971,1579.239990,1599.680054,1599.680054,2028960000
2006-05-26,1605.189941,1606.459961,1595.290039,1606.369995,1606.369995,1540700000
2006-05-30,1599.109985,1606.369995,1571.290039,1571.290039,1571.290039,1718660000
2006-05-31,1575.770020,1587.780029,1568.219971,1579.579956,1579.579956,2119060000
2006-06-01,1581.079956,1616.569946,1579.579956,1616.569946,1616.569946,2078740000
2006-06-02,1626.189941,1626.290039,1599.170044,1612.900024,1612.900024,1933380000
2006-06-05,1606.109985,1612.900024,1577.489990,1577.500000,1577.500000,1733250000
2006-06-06,1581.939941,1583.900024,1560.229980,1575.390015,1575.390015,2089540000
2006-06-07,1578.770020,1592.369995,1563.949951,1565.219971,1565.219971,1913870000
2006-06-08,1555.849976,1566.589966,1525.780029,1561.550049,1561.550049,2948100000
2006-06-09,1567.920044,1575.119995,1550.140015,1550.969971,1550.969971,1754740000
2006-06-12,1553.650024,1555.089966,1520.290039,1520.310059,1520.310059,1887720000
2006-06-13,1523.640015,1536.500000,1511.530029,1516.849976,1516.849976,2594500000
2006-06-14,1519.290039,1531.589966,1512.979980,1530.260010,1530.260010,2090140000
2006-06-15,1538.140015,1576.790039,1530.260010,1573.079956,1573.079956,2201490000
2006-06-16,1568.530029,1573.079956,1554.829956,1562.839966,1562.839966,2428150000
2006-06-19,1568.380005,1568.890015,1543.849976,1548.939941,1548.939941,1681580000
2006-06-20,1549.949951,1565.170044,1544.300049,1548.319946,1548.319946,1572100000
2006-06-21,1550.660034,1585.880005,1548.319946,1573.560059,1573.560059,1854850000
2006-06-22,1571.109985,1573.670044,1546.119995,1554.489990,1554.489990,1644700000
2006-06-23,1551.469971,1566.900024,1544.109985,1551.050049,1551.050049,1614510000
2006-06-26,1553.479980,1561.469971,1549.130005,1556.170044,1556.170044,1392940000
2006-06-27,1556.140015,1559.189941,1525.890015,1527.000000,1527.000000,1788170000
2006-06-28,1531.300049,1538.650024,1520.930054,1538.250000,1538.250000,1591310000
2006-06-29,1546.010010,1585.560059,1538.250000,1585.560059,1585.560059,2165390000
2006-06-30,1590.270020,1590.829956,1574.380005,1575.229980,1575.229980,2458840000
2006-07-03,1580.630005,1586.439941,1575.229980,1586.250000,1586.250000,788200000
2006-07-05,1573.349976,1586.250000,1550.579956,1553.949951,1553.949951,1586970000
2006-07-06,1556.239990,1564.959961,1547.280029,1551.550049,1551.550049,1585090000
2006-07-07,1543.459961,1553.089966,1529.400024,1533.709961,1533.709961,1759870000
2006-07-10,1538.780029,1543.119995,1513.469971,1520.900024,1520.900024,1561790000
2006-07-11,1516.189941,1534.969971,1508.910034,1533.060059,1533.060059,1971500000
2006-07-12,1527.439941,1533.060059,1499.770020,1501.459961,1501.459961,1776520000
2006-07-13,1490.540039,1506.530029,1478.130005,1478.160034,1478.160034,2022040000
2006-07-14,1478.599976,1480.310059,1456.380005,1462.170044,1462.170044,1779960000
2006-07-17,1462.390015,1475.209961,1459.900024,1468.500000,1468.500000,1504880000
2006-07-18,1472.060059,1477.800049,1446.770020,1472.339966,1472.339966,1996880000
2006-07-19,1467.579956,1498.319946,1467.300049,1490.599976,1490.599976,2304740000
2006-07-20,1497.140015,1497.140015,1466.270020,1466.890015,1466.890015,1951450000
2006-07-21,1457.520020,1463.439941,1450.239990,1451.880005,1451.880005,2346890000
2006-07-24,1459.390015,1482.339966,1457.109985,1482.339966,1482.339966,1975870000
2006-07-25,1483.010010,1494.140015,1475.119995,1489.520020,1489.520020,1913710000
2006-07-26,1483.739990,1499.430054,1474.670044,1487.880005,1487.880005,2073310000
2006-07-27,1497.000000,1506.750000,1475.910034,1478.530029,1478.530029,2120100000
2006-07-28,1488.060059,1511.000000,1485.959961,1510.300049,1510.300049,1803290000
2006-07-31,1506.810059,1517.859985,1501.780029,1509.430054,1509.430054,1582270000
2006-08-01,1498.170044,1498.170044,1476.060059,1484.939941,1484.939941,1663070000
2006-08-02,1490.640015,1510.510010,1490.410034,1500.479980,1500.479980,1755730000
2006-08-03,1487.020020,1518.410034,1484.599976,1510.599976,1510.599976,1818790000
2006-08-04,1522.650024,1530.040039,1490.160034,1503.839966,1503.839966,1832040000
2006-08-07,1501.430054,1501.430054,1487.189941,1494.130005,1494.130005,1428170000
2006-08-08,1498.949951,1500.760010,1476.479980,1484.800049,1484.800049,1889440000
2006-08-09,1503.859985,1517.900024,1482.489990,1485.640015,1485.640015,2074060000
2006-08-10,1482.109985,1499.930054,1478.199951,1496.280029,1496.280029,1730320000
2006-08-11,1491.099976,1491.969971,1479.689941,1486.739990,1486.739990,1423530000
2006-08-14,1500.650024,1515.680054,1493.739990,1494.329956,1494.329956,1480120000
2006-08-15,1514.839966,1534.780029,1508.939941,1534.430054,1534.430054,1755660000
2006-08-16,1546.479980,1570.060059,1539.589966,1570.060059,1570.060059,2474760000
2006-08-17,1564.969971,1584.719971,1562.619995,1573.589966,1573.589966,1919020000
2006-08-18,1571.699951,1578.349976,1557.890015,1576.459961,1576.459961,1683790000
2006-08-21,1566.160034,1567.500000,1556.280029,1561.119995,1561.119995,1314000000
2006-08-22,1560.209961,1577.540039,1555.979980,1563.430054,1563.430054,1555940000
2006-08-23,1565.989990,1571.479980,1543.859985,1550.410034,1550.410034,1457180000
2006-08-24,1557.640015,1558.939941,1542.569946,1555.189941,1555.189941,1404360000
2006-08-25,1550.839966,1570.339966,1548.010010,1557.699951,1557.699951,1282510000
2006-08-28,1557.209961,1574.449951,1556.520020,1570.290039,1570.290039,1333860000
2006-08-29,1569.949951,1575.449951,1552.400024,1573.650024,1573.650024,1580990000
2006-08-30,1577.430054,1583.770020,1570.150024,1581.949951,1581.949951,1620030000
2006-08-31,1583.979980,1586.599976,1576.329956,1579.729980,1579.729980,1700210000
2006-09-01,1589.209961,1593.660034,1581.910034,1589.469971,1589.469971,1325540000
2006-09-05,1589.920044,1605.020020,1580.209961,1603.689941,1603.689941,1732460000
2006-09-06,1590.920044,1592.890015,1570.420044,1572.199951,1572.199951,1797080000
2006-09-07,1567.729980,1581.439941,1560.050049,1564.839966,1564.839966,1847190000
2006-09-08,1568.810059,1578.119995,1564.550049,1574.709961,1574.709961,1457220000
2006-09-11,1563.079956,1591.119995,1558.170044,1583.780029,1583.780029,1694280000
2006-09-12,1585.770020,1617.550049,1584.849976,1615.750000,1615.750000,2007990000
2006-09-13,1615.319946,1625.550049,1611.979980,1623.989990,1623.989990,1860530000
2006-09-14,1620.369995,1629.270020,1617.969971,1625.979980,1625.979980,1826600000
2006-09-15,1637.270020,1645.599976,1627.540039,1632.439941,1632.439941,2455870000
2006-09-18,1631.479980,1643.530029,1625.800049,1632.170044,1632.170044,1914200000
2006-09-19,1638.079956,1638.079956,1608.510010,1621.069946,1621.069946,2079920000
2006-09-20,1636.020020,1648.900024,1635.280029,1645.349976,1645.349976,2164940000
2006-09-21,1648.839966,1654.400024,1631.290039,1634.869995,1634.869995,1993110000
2006-09-22,1633.150024,1633.150024,1615.979980,1622.369995,1622.369995,1646540000
2006-09-25,1631.339966,1653.859985,1615.140015,1650.369995,1650.369995,1833860000
2006-09-26,1649.819946,1659.599976,1644.290039,1659.199951,1659.199951,2011140000
2006-09-27,1655.520020,1665.609985,1648.140015,1655.670044,1655.670044,2039100000
2006-09-28,1658.430054,1663.280029,1645.199951,1661.589966,1661.589966,1805260000
2006-09-29,1666.030029,1666.030029,1653.739990,1654.130005,1654.130005,1812120000
2006-10-02,1650.319946,1655.670044,1631.359985,1632.810059,1632.810059,1769170000
2006-10-03,1629.260010,1646.739990,1623.069946,1640.290039,1640.290039,1946800000
2006-10-04,1637.359985,1681.140015,1634.229980,1681.140015,1681.140015,2190280000
2006-10-05,1680.060059,1690.410034,1676.079956,1689.430054,1689.430054,1911090000
2006-10-06,1682.420044,1690.800049,1678.550049,1684.880005,1684.880005,1672470000
2006-10-09,1683.199951,1698.380005,1681.640015,1691.079956,1691.079956,1485280000
2006-10-10,1693.219971,1698.260010,1681.439941,1693.290039,1693.290039,1760360000
2006-10-11,1686.410034,1701.579956,1675.979980,1691.280029,1691.280029,1995600000
2006-10-12,1699.050049,1718.719971,1697.469971,1718.540039,1718.540039,2003960000
2006-10-13,1717.390015,1729.260010,1714.579956,1727.209961,1727.209961,1940530000
2006-10-16,1728.229980,1733.729980,1725.699951,1727.609985,1727.609985,1823620000
2006-10-17,1718.099976,1718.099976,1699.880005,1709.609985,1709.609985,2125950000
2006-10-18,1718.010010,1721.430054,1695.369995,1700.750000,1700.750000,2130750000
2006-10-19,1699.060059,1713.430054,1693.189941,1706.369995,1706.369995,2000690000
2006-10-20,1706.369995,1713.449951,1695.209961,1709.579956,1709.579956,1922070000
2006-10-23,1706.180054,1732.520020,1702.579956,1725.930054,1725.930054,1823480000
2006-10-24,1723.790039,1726.780029,1706.219971,1713.880005,1713.880005,1856880000
2006-10-25,1717.270020,1729.900024,1711.680054,1726.760010,1726.760010,2100780000
2006-10-26,1730.729980,1745.790039,1718.530029,1744.069946,1744.069946,2339540000
2006-10-27,1740.000000,1741.609985,1712.760010,1717.609985,1717.609985,2268950000
2006-10-30,1715.790039,1735.020020,1711.849976,1727.800049,1727.800049,1724180000
2006-10-31,1733.819946,1739.329956,1722.150024,1732.540039,1732.540039,1922150000
2006-11-01,1738.550049,1739.790039,1702.180054,1707.650024,1707.650024,2027020000
2006-11-02,1702.260010,1714.369995,1698.599976,1710.170044,1710.170044,1887310000
2006-11-03,1714.270020,1716.650024,1693.189941,1703.979980,1703.979980,1830050000
2006-11-06,1712.030029,1736.540039,1712.030029,1732.260010,1732.260010,1892250000
2006-11-07,1731.810059,1752.949951,1728.270020,1741.530029,1741.530029,2088770000
2006-11-08,1732.209961,1757.180054,1728.349976,1749.750000,1749.750000,2076020000
2006-11-09,1760.050049,1762.949951,1736.660034,1740.140015,1740.140015,2380240000
2006-11-10,1743.099976,1751.109985,1736.390015,1751.109985,1751.109985,1680460000
2006-11-13,1751.839966,1770.540039,1749.520020,1768.000000,1768.000000,1720810000
2006-11-14,1769.369995,1787.880005,1759.239990,1787.229980,1787.229980,1926370000
2006-11-15,1787.329956,1804.880005,1786.709961,1793.819946,1793.819946,2103870000
2006-11-16,1798.849976,1806.000000,1790.959961,1801.969971,1801.969971,2038830000
2006-11-17,1791.670044,1800.900024,1788.050049,1800.670044,1800.670044,1732400000
2006-11-20,1795.680054,1808.709961,1790.469971,1803.810059,1803.810059,1697480000
2006-11-21,1807.339966,1809.800049,1800.300049,1808.880005,1808.880005,1660270000
2006-11-22,1815.619995,1820.199951,1800.719971,1819.760010,1819.760010,1573120000
2006-11-24,1805.390015,1824.209961,1805.390015,1815.530029,1815.530029,681510000
2006-11-27,1810.910034,1813.920044,1775.170044,1775.170044,1775.170044,1950300000
2006-11-28,1769.420044,1782.650024,1763.339966,1780.339966,1780.339966,1958630000
2006-11-29,1787.650024,1796.500000,1776.099976,1792.770020,1792.770020,1903430000
2006-11-30,1791.339966,1800.469971,1781.489990,1791.250000,1791.250000,2134200000
2006-12-01,1790.630005,1793.310059,1760.010010,1775.119995,1775.119995,2040520000
2006-12-04,1782.599976,1808.119995,1782.130005,1799.930054,1799.930054,1954530000
2006-12-05,1806.500000,1810.819946,1797.369995,1804.849976,1804.849976,1990600000
2006-12-06,1801.400024,1804.880005,1792.290039,1799.130005,1799.130005,1889000000
2006-12-07,1802.560059,1808.199951,1777.199951,1777.459961,1777.459961,2051030000
2006-12-08,1773.800049,1799.219971,1767.829956,1786.209961,1786.209961,1840600000
2006-12-11,1786.209961,1803.380005,1779.650024,1791.739990,1791.739990,1813340000
2006-12-12,1792.180054,1794.050049,1771.300049,1781.969971,1781.969971,1927540000
2006-12-13,1793.859985,1793.859985,1774.050049,1783.439941,1783.439941,1782430000
2006-12-14,1786.520020,1811.079956,1786.520020,1803.410034,1803.410034,1889510000
2006-12-15,1818.209961,1821.180054,1805.449951,1808.560059,1808.560059,2324650000
2006-12-18,1812.930054,1820.939941,1783.239990,1790.989990,1790.989990,1936350000
2006-12-19,1776.609985,1792.780029,1766.349976,1785.119995,1785.119995,1960720000
2006-12-20,1787.660034,1795.410034,1777.920044,1777.920044,1777.920044,1749530000
2006-12-21,1780.530029,1781.510010,1759.079956,1766.280029,1766.280029,1732880000
2006-12-22,1765.290039,1765.979980,1748.609985,1748.609985,1748.609985,1306530000
2006-12-26,1746.859985,1754.699951,1746.069946,1753.550049,1753.550049,1016200000
2006-12-27,1757.089966,1766.150024,1754.869995,1763.410034,1763.410034,1216260000
2006-12-28,1757.589966,1765.060059,1752.640015,1758.939941,1758.939941,1237530000
2006-12-29,1759.150024,1774.640015,1755.040039,1756.900024,1756.900024,1413920000
2007-01-03,1769.219971,1793.050049,1731.709961,1759.369995,1759.369995,2435280000
2007-01-04,1763.150024,1799.069946,1757.000000,1792.910034,1792.910034,2104210000
2007-01-05,1787.790039,1787.790039,1770.290039,1785.300049,1785.300049,2060360000
2007-01-08,1786.390015,1795.449951,1776.989990,1787.140015,1787.140015,1905620000
2007-01-09,1791.750000,1802.439941,1776.729980,1795.630005,1795.630005,2144160000
2007-01-10,1790.510010,1817.219971,1784.280029,1816.150024,1816.150024,2274210000
2007-01-11,1820.750000,1840.880005,1818.089966,1834.859985,1834.859985,2436270000
2007-01-12,1832.150024,1845.680054,1830.339966,1844.810059,1844.810059,2175810000
2007-01-16,1844.729980,1847.540039,1836.829956,1842.439941,1842.439941,2139550000
2007-01-17,1835.050049,1843.069946,1824.739990,1827.680054,1827.680054,2273880000
2007-01-18,1821.989990,1824.339966,1789.390015,1793.680054,1793.680054,2456180000
2007-01-19,1787.819946,1802.219971,1787.520020,1796.810059,1796.810059,2037890000
2007-01-22,1800.329956,1800.530029,1771.239990,1779.020020,1779.020020,1900860000
2007-01-23,1776.829956,1790.069946,1771.439941,1773.400024,1773.400024,2001100000
2007-01-24,1785.420044,1803.459961,1781.819946,1802.630005,1802.630005,2202040000
2007-01-25,1806.750000,1810.239990,1774.579956,1777.750000,1777.750000,2202280000
2007-01-26,1783.380005,1784.819946,1763.300049,1772.969971,1772.969971,2067080000
2007-01-29,1771.050049,1786.969971,1767.089966,1775.079956,1775.079956,1915400000
2007-01-30,1780.260010,1782.209961,1772.030029,1777.760010,1777.760010,1769600000
2007-01-31,1774.439941,1798.489990,1764.630005,1792.280029,1792.280029,2186710000
2007-02-01,1801.599976,1806.810059,1785.540039,1791.449951,1791.449951,2170040000
2007-02-02,1795.680054,1800.390015,1788.969971,1798.130005,1798.130005,1876770000
2007-02-05,1796.479980,1804.400024,1789.719971,1795.390015,1795.390015,1875310000
2007-02-06,1799.329956,1800.050049,1776.510010,1793.060059,1793.060059,2113710000
2007-02-07,1803.229980,1816.770020,1796.180054,1810.949951,1810.949951,2198410000
2007-02-08,1807.410034,1814.479980,1800.630005,1810.540039,1810.540039,1995880000
2007-02-09,1815.219971,1819.300049,1780.439941,1785.530029,1785.530029,2186590000
2007-02-12,1787.109985,1787.109985,1774.250000,1778.420044,1778.420044,1840250000
2007-02-13,1782.160034,1789.979980,1778.660034,1783.819946,1783.819946,1821390000
2007-02-14,1792.739990,1818.550049,1792.290039,1814.979980,1814.979980,2173580000
2007-02-15,1815.489990,1824.089966,1813.069946,1823.410034,1823.410034,1949670000
2007-02-16,1818.560059,1823.369995,1813.900024,1821.489990,1821.489990,1887430000
2007-02-20,1817.839966,1835.310059,1808.109985,1833.709961,1833.709961,2165590000
2007-02-21,1827.030029,1839.130005,1824.530029,1839.130005,1839.130005,2012450000
2007-02-22,1845.469971,1851.469971,1832.599976,1846.339966,1846.339966,1850960000
2007-02-23,1845.410034,1846.770020,1832.400024,1839.770020,1839.770020,2012220000
2007-02-26,1848.479980,1849.089966,1819.760010,1830.589966,1830.589966,1912480000
2007-02-27,1801.869995,1808.079956,1750.699951,1756.270020,1756.270020,3037380000
2007-02-28,1754.880005,1778.170044,1746.290039,1761.599976,1761.599976,2620450000
2007-03-01,1729.030029,1768.959961,1717.949951,1753.449951,1753.449951,2710750000
2007-03-02,1740.869995,1752.859985,1726.030029,1726.030029,1726.030029,2352790000
2007-03-05,1726.030029,1739.050049,1710.969971,1712.939941,1712.939941,2291680000
2007-03-06,1730.390015,1747.209961,1727.119995,1743.099976,1743.099976,2121430000
2007-03-07,1740.790039,1746.859985,1733.819946,1736.099976,1736.099976,1959330000
2007-03-08,1753.599976,1757.520020,1741.469971,1746.430054,1746.430054,1989910000
2007-03-09,1759.540039,1760.959961,1734.349976,1744.739990,1744.739990,1875050000
2007-03-12,1742.979980,1758.489990,1742.050049,1756.420044,1756.420044,1637980000
2007-03-13,1747.319946,1756.219971,1722.479980,1722.479980,1722.479980,2235000000
2007-03-14,1724.650024,1743.150024,1711.280029,1743.150024,1743.150024,2255630000
2007-03-15,1743.479980,1749.579956,1737.040039,1744.869995,1744.869995,1690430000
2007-03-16,1743.579956,1750.390015,1733.579956,1742.229980,1742.229980,2031650000
2007-03-19,1752.189941,1764.369995,1747.050049,1758.229980,1758.229980,1650970000
2007-03-20,1759.489990,1772.739990,1757.939941,1767.250000,1767.250000,1761940000
2007-03-21,1774.510010,1806.349976,1763.540039,1806.349976,1806.349976,2158740000
2007-03-22,1806.760010,1807.430054,1793.380005,1799.750000,1799.750000,1887290000
2007-03-23,1800.180054,1804.630005,1792.739990,1794.040039,1794.040039,1634470000
2007-03-26,1796.010010,1802.949951,1774.959961,1802.949951,1802.949951,1817870000
2007-03-27,1798.140015,1798.890015,1787.979980,1789.930054,1789.930054,1708060000
2007-03-28,1781.660034,1789.650024,1770.540039,1770.540039,1770.540039,1868310000
2007-03-29,1783.439941,1783.479980,1753.430054,1771.719971,1771.719971,1926070000
2007-03-30,1772.859985,1783.329956,1758.099976,1772.359985,1772.359985,1998550000
2007-04-02,1775.920044,1779.300049,1761.650024,1773.329956,1773.329956,1784170000
2007-04-03,1782.500000,1801.900024,1781.890015,1796.310059,1796.310059,1932030000
2007-04-04,1797.280029,1804.540039,1795.000000,1801.739990,1801.739990,1933300000
2007-04-05,1801.099976,1812.939941,1798.530029,1812.939941,1812.939941,1537800000
2007-04-09,1818.750000,1819.040039,1805.089966,1808.189941,1808.189941,1714880000
2007-04-10,1807.060059,1816.930054,1806.910034,1816.930054,1816.930054,1834530000
2007-04-11,1815.380005,1815.729980,1793.250000,1798.089966,1798.089966,1957970000
2007-04-12,1795.150024,1814.680054,1788.400024,1813.489990,1813.489990,1905500000
2007-04-13,1811.660034,1818.420044,1801.890015,1816.849976,1816.849976,1834320000
2007-04-16,1823.689941,1835.680054,1823.689941,1833.959961,1833.959961,1779410000
2007-04-17,1835.670044,1838.099976,1829.109985,1834.910034,1834.910034,1900920000
2007-04-18,1828.760010,1839.310059,1823.290039,1832.390015,1832.390015,2046760000
2007-04-19,1823.199951,1840.280029,1819.310059,1832.469971,1832.469971,2112920000
2007-04-20,1848.689941,1856.430054,1838.770020,1845.890015,1845.890015,2084270000
2007-04-23,1848.489990,1854.750000,1844.800049,1850.180054,1850.180054,1928530000
2007-04-24,1856.319946,1863.760010,1844.050049,1858.869995,1858.869995,2220610000
2007-04-25,1865.770020,1883.579956,1859.060059,1881.329956,1881.329956,2644120000
2007-04-26,1889.579956,1896.770020,1884.260010,1889.569946,1889.569946,2406090000
2007-04-27,1886.319946,1894.969971,1883.359985,1891.060059,1891.060059,2078160000
2007-04-30,1891.810059,1891.810059,1867.750000,1867.750000,1867.750000,2080710000
2007-05-01,1872.339966,1876.189941,1857.329956,1873.430054,1873.430054,2351750000
2007-05-02,1874.560059,1894.300049,1874.390015,1889.729980,1889.729980,2073150000
2007-05-03,1892.599976,1899.489990,1888.739990,1895.640015,1895.640015,2137140000
2007-05-04,1902.400024,1905.849976,1888.400024,1895.699951,1895.699951,2214130000
2007-05-07,1896.099976,1901.420044,1893.969971,1895.959961,1895.959961,1652300000
2007-05-08,1890.079956,1901.209961,1883.010010,1899.829956,1899.829956,1897750000
2007-05-09,1891.199951,1909.300049,1890.160034,1905.650024,1905.650024,2104220000
2007-05-10,1896.420044,1902.189941,1874.239990,1875.199951,1875.199951,2237610000
2007-05-11,1881.540039,1899.439941,1878.380005,1898.790039,1898.790039,1725550000
2007-05-14,1902.099976,1906.380005,1878.630005,1888.079956,1888.079956,1941450000
2007-05-15,1887.589966,1898.020020,1870.239990,1871.790039,1871.790039,2187760000
2007-05-16,1878.520020,1891.569946,1866.979980,1891.569946,1891.569946,2061050000
2007-05-17,1889.170044,1892.709961,1882.040039,1884.680054,1884.680054,1924890000
2007-05-18,1890.880005,1898.339966,1885.930054,1896.930054,1896.930054,1996930000
2007-05-21,1899.599976,1919.599976,1897.859985,1911.160034,1911.160034,1974220000
2007-05-22,1913.510010,1921.810059,1905.770020,1916.449951,1916.449951,1943950000
2007-05-23,1919.449951,1925.430054,1903.869995,1904.410034,1904.410034,2011060000
2007-05-24,1904.189941,1911.479980,1869.510010,1874.599976,1874.599976,2350850000
2007-05-25,1883.410034,1892.709961,1877.729980,1889.250000,1889.250000,1559700000
2007-05-29,1891.069946,1904.310059,1887.260010,1899.790039,1899.790039,1651000000
2007-05-30,1889.280029,1918.079956,1884.449951,1918.079956,1918.079956,1969150000
2007-05-31,1923.560059,1931.099976,1919.270020,1928.189941,1928.189941,2286850000
2007-06-01,1934.739990,1940.810059,1925.650024,1928.260010,1928.260010,1880030000
2007-06-04,1921.949951,1935.849976,1920.209961,1933.729980,1933.729980,1947220000
2007-06-05,1928.650024,1932.939941,1916.380005,1932.349976,1932.349976,2182810000
2007-06-06,1924.430054,1924.510010,1908.800049,1914.849976,1914.849976,2163430000
2007-06-07,1908.660034,1918.819946,1882.170044,1882.170044,1882.170044,2716240000
2007-06-08,1884.660034,1906.790039,1876.520020,1906.260010,1906.260010,1908130000
2007-06-11,1904.910034,1917.430054,1900.729980,1901.959961,1901.959961,1614980000
2007-06-12,1892.130005,1911.140015,1887.770020,1890.670044,1890.670044,2047210000
2007-06-13,1897.790039,1913.869995,1892.550049,1913.869995,1913.869995,2086610000
2007-06-14,1914.280029,1929.589966,1913.530029,1924.540039,1924.540039,1936220000
2007-06-15,1943.910034,1946.699951,1937.989990,1942.410034,1942.410034,2420750000
2007-06-18,1947.790039,1947.790039,1939.270020,1944.369995,1944.369995,1717120000
2007-06-19,1939.069946,1946.880005,1932.750000,1941.750000,1941.750000,1871880000
2007-06-20,1945.060059,1948.579956,1922.069946,1922.119995,1922.119995,2793260000
2007-06-21,1922.319946,1943.420044,1915.770020,1941.319946,1941.319946,2562640000
2007-06-22,1936.780029,1940.280029,1917.520020,1921.939941,1921.939941,3240350000
2007-06-25,1924.180054,1934.839966,1905.020020,1912.900024,1912.900024,2039010000
2007-06-26,1923.699951,1924.420044,1901.180054,1908.640015,1908.640015,2100330000
2007-06-27,1901.599976,1934.030029,1899.920044,1933.060059,1933.060059,2020260000
2007-06-28,1931.770020,1945.119995,1930.530029,1931.670044,1931.670044,1923410000
2007-06-29,1944.500000,1947.000000,1920.829956,1934.099976,1934.099976,2168420000
2007-07-02,1943.280029,1954.239990,1939.739990,1954.119995,1954.119995,1853840000
2007-07-03,1957.479980,1965.199951,1953.930054,1965.199951,1965.199951,1089120000
2007-07-05,1967.739990,1983.099976,1964.489990,1981.060059,1981.060059,1694530000
2007-07-06,1980.780029,1989.430054,1973.400024,1988.310059,1988.310059,1597110000
2007-07-09,1989.760010,1992.550049,1982.369995,1989.199951,1989.199951,1895200000
2007-07-10,1979.130005,1989.349976,1970.359985,1971.890015,1971.890015,2229340000
2007-07-11,1968.979980,1984.670044,1965.609985,1984.079956,1984.079956,2014260000
2007-07-12,1992.569946,2021.030029,1990.890015,2021.030029,2021.030029,2166350000
2007-07-13,2018.839966,2032.280029,2017.280029,2032.160034,2032.160034,1729190000
2007-07-16,2030.339966,2037.500000,2024.300049,2028.020020,2028.020020,1751060000
2007-07-17,2031.329956,2045.969971,2030.569946,2041.780029,2041.780029,2158690000
2007-07-18,2030.540039,2038.640015,2019.170044,2037.979980,2037.979980,2257380000
2007-07-19,2052.310059,2060.290039,2046.959961,2052.989990,2052.989990,2177500000
2007-07-20,2047.140015,2048.239990,2024.250000,2035.880005,2035.880005,2335920000
2007-07-23,2043.819946,2045.810059,2031.369995,2036.329956,2036.329956,2034080000
2007-07-24,2021.520020,2037.719971,1995.619995,2000.550049,2000.550049,2463270000
2007-07-25,2017.560059,2020.680054,1996.050049,2011.140015,2011.140015,2482250000
2007-07-26,1996.930054,2012.489990,1955.619995,1986.599976,1986.599976,3392140000
2007-07-27,1988.849976,1997.790039,1956.160034,1956.189941,1956.189941,2705290000
2007-07-30,1961.780029,1981.859985,1951.359985,1973.930054,1973.930054,2291710000
2007-07-31,1992.530029,1992.530029,1931.989990,1932.060059,1932.060059,2789130000
2007-08-01,1929.089966,1946.760010,1912.099976,1945.079956,1945.079956,2912270000
2007-08-02,1950.949951,1969.660034,1944.369995,1966.599976,1966.599976,2456970000
2007-08-03,1963.489990,1964.500000,1918.560059,1918.560059,1918.560059,2504430000
2007-08-06,1931.380005,1954.369995,1912.689941,1954.369995,1954.369995,2815560000
2007-08-07,1943.390015,1976.699951,1932.050049,1961.640015,1961.640015,2704030000
2007-08-08,1974.329956,1995.000000,1968.339966,1987.339966,1987.339966,3542890000
2007-08-09,1959.969971,1990.959961,1936.760010,1936.760010,1936.760010,3593450000
2007-08-10,1918.989990,1944.540039,1896.689941,1925.140015,1925.140015,3202570000
2007-08-13,1941.410034,1946.750000,1931.329956,1934.410034,1934.410034,2154750000
2007-08-14,1938.790039,1940.890015,1901.319946,1901.319946,1901.319946,1982860000
2007-08-15,1897.050049,1913.790039,1864.199951,1864.920044,1864.920044,2259870000
2007-08-16,1850.170044,1865.469971,1805.660034,1846.089966,1846.089966,3279620000
2007-08-17,1883.150024,1893.770020,1853.869995,1888.780029,1888.780029,2580340000
2007-08-20,1891.130005,1899.050049,1874.270020,1893.050049,1893.050049,1656440000
2007-08-21,1887.829956,1915.099976,1886.449951,1910.989990,1910.989990,1677080000
2007-08-22,1927.310059,1938.790039,1922.189941,1936.770020,1936.770020,1787060000
